Y,X1,X2,X3,X4,X5
4.15,533,3,2,1,0
4.86,2323,2,2,1,1
3.7,683,3,2,2,0
2.3,1052,1,1,1,1
2.81,288,3,2,1,1
2.7,2107,2,1,1,1
3.275,650,3,2,1,0
4.8,680,4,1,1,0
3.55,335,4,2,1,0
2.8,245,2,1,1,0
6.9,255,3,2,2,1
5.25,509,2,2,1,1
3.35,2049,2,1,1,1
4.9,476,4,2,2,0
4.8,580,4,2,2,0
3.3,571,5,2,3,0
4.499,447,4,2,2,0
4.4,656,4,2,2,0
3.895,73,3,1,2,0
4.5,751,5,2,3,0
8.22,836,3,1,1,0
13,1271,2,2,1,1
6.4888,2192,2,2,1,1
4.02,526,3,2,2,0
10.8,658,1,1,3,0
4.4,400,4,2,2,0
4.15,366,3,2,1,0
4.42999,431,4,2,2,0
3.00005,722,3,2,1,1
5.50195,463,2,1,1,1
3.2,868,2,1,1,1
4.48,575,1,1,0,1
4.35,650,3,1,2,0
14.2,676,3,2,2,0
9.5,276,4,2,2,0
2.28,788,3,1,2,0
3.95,581,3,1,1,0
6,735,4,1,2,0
3.59,650,2,1,1,1
9.05,655,4,2,2,0
8.61,566,3,1,2,0
3.7,650,3,2,2,0
7.8,506,3,1,2,0
6.4,819,4,2,4,0
3.88,217,2,1,2,0
5.5,3094,3,1,1,1
2.64,366,3,1,1,0
6.16,523,2,2,2,0
4.4,628,4,2,1,0
3.575,190,2,1,1,1
2.9,785,3,2,2,0
2.23,987,2,1,1,1
2.125,500,4,2,2,0
19.5,282,3,2,3,1
3.15,212,3,2,2,0
3.8,490,4,2,2,0
9,85,3,3,2,1
19.62,186,3,2,2,0
4.08,982,1,1,1,0
7.2,465,4,1,1,0
8.39,1207,3,2,2,1
5.95,448,5,2,2,0
7,776,3,1,2,0
9.45,522,3,2,1,0
4.025,575,1,1,0,1
3.399,180,3,2,1,0
9.24,326,2,1,1,0
3.35,583,4,2,2,0
7.6,928,2,2,1,1
8.52,551,2,1,2,0
7.29,635,3,2,1,0
2.9,92,2,1,1,1
4.2,1290,2,1,1,0
7.1,494,2,1,1,1
2.98,536,3,1,2,0
3.45,644,4,2,1,0
7.1,483,3,1,2,0
6.4,800,3,1,2,0
5.1,784,2,1,1,1
3.4,562,3,1,1,0
5.22,595,4,2,2,0
7.65,1215,1,1,1,0
3.22,358,3,2,1,0
9.95,398,4,4,2,0
3.45,188,3,2,2,1
4.885,483,4,2,2,0
27,3043,4,3,2,1
2.95,599,3,1,2,0
4.6,448,3,2,2,0
26.07,2846,3,2,3,1
4.5,415,2,1,0,0
3.68,656,3,2,3,0
3.04,270,2,1,1,1
3.8,323,3,2,1,0
3.8,951,1,1,1,1
3.3,563,3,1,2,0
4.49,419,3,2,2,0
50.3,1030,5,4,4,0
3.28,327,3,1,2,0
5.2,687,4,2,2,0
6.1,836,3,2,4,0
3.65002,3318,2,1,1,1
23,553,3,2,2,0
3.6,605,3,1,1,0
3.6,530,3,2,4,0
2.91,143,2,2,1,1
3.75,642,3,2,2,0
8.27,668,3,1,2,0
9.6,306,2,2,1,1
3.45,3160,2,2,2,1
6.13,119,3,3,2,1
3.52,640,3,2,2,0
2.425,1610,2,1,1,1
11.8,828,4,2,3,0
2.49,150,2,1,2,1
4.56,940,1,1,1,1
6.5,167,3,2,1,0
4.48,1653,1,1,1,1
8.35,260,3,3,2,0
4.4,560,3,2,2,0
7.18,71,2,3,1,1
4.1,448,4,2,2,0
3.75,375,3,2,2,0
7.8,743,2,1,1,0
4.75,534,3,1,1,0
4.17,124,3,1,1,0
3.92,174,3,2,2,0
3,688,2,1,2,0
2.25,580,3,1,2,0
5.25,550,2,2,2,0
2.87,82,2,1,1,1
3.75,375,3,2,2,0
8.565,912,4,3,2,0
11,702,4,2,2,0
6.17,220,3,2,2,0
4.7,627,3,1,3,0
6.16,714,3,2,2,1
2.451,109,1,1,1,0
10.6,360,3,3,2,0
3.85,310,3,2,1,0
3.15,187,3,1,2,0
3.42,589,3,1,2,0
3.1,375,4,2,2,0
2.92,589,3,1,1,0
10,560,5,2,2,0
5.87,676,2,1,1,0
7.4,740,5,3,2,0
4.5,550,4,2,2,0
4.91,858,2,1,1,1
3.805,586,3,1,2,0
2.57,306,3,1,2,0
4.39,410,3,1,1,1
4.05,413,4,2,2,0
11.4,258,3,1,3,0
6.75,735,2,2,1,1
30,1330,3,3,5,0
10.65,662,3,2,2,0
2.1,95,2,1,1,1
10.55,653,3,1,2,0
3.59,609,4,2,2,0
5.855,577,3,1,2,0
5.65,141,2,2,1,0
4.458,162,3,2,1,0
5.85,696,5,2,3,0
7.74,175,3,2,1,1
7.2,465,2,2,2,1
12.9,364,3,2,2,1
3.3,195,3,2,1,1
4.08,602,2,1,2,0
3.85,1430,2,1,1,1
3.3,954,3,1,2,0
10.7,685,3,2,2,0
3.35,156,3,2,2,0
5.95,956,3,2,1,1
5.65,2000,3,1,2,0
10.4,557,3,1,1,0
6,251,3,1,1,0
3.75,526,3,1,2,0
3.725,2087,3,1,2,1
3.5,340,1,1,1,1
6.5,456,2,2,1,1
6.22,659,3,1,1,0
4.85,624,5,3,2,0
2.85,1309,2,1,1,1
2.66667,151,2,1,1,1
8.2,245,3,2,2,1
5.48,420,4,2,2,0
3.45,63,3,2,2,0
3.899,262,3,2,1,0
3.15,294,2,2,1,0
3.652,420,3,2,2,0
7.5,2127,2,2,1,1
3.67,788,3,1,1,1
5.79,1947,2,1,0,0
8.82,670,4,2,2,0
7.35,528,2,1,1,0
7.98,2274,1,1,1,1
4.355,975,1,1,1,1
4.125,806,3,1,2,1
5.32,263,3,1,1,0
4.55,485,4,2,2,0
11,492,2,1,3,0
6.72,138,2,1,2,0
3.35,507,3,1,2,0
3.65,227,3,1,2,0
4.55,126,2,1,1,1
4.375,480,3,2,2,0
4.5,687,4,2,3,0
3.18,293,3,2,1,0
4.599,419,4,2,2,0
8,705,3,1,3,0
3,157,2,1,1,0
4.3,600,2,1,2,0
4.81,604,3,1,1,0
7.6,238,4,2,2,1
7.5,654,5,2,3,0
8.02,506,3,1,2,0
3.4,1915,1,1,0,1
2.4,412,4,2,1,0
3.02,533,3,1,1,0
5.75,273,4,2,2,0
3.85,525,3,2,2,0
3.855,335,3,2,2,0
3.875,832,1,1,1,1
7.01,694,2,1,1,1
6.499,148,3,2,1,0
7.5,371,4,1,3,0
2.5,127,2,1,1,1
4.775,742,2,1,1,1
9.22,775,3,1,2,0
5.875,3003,2,2,1,1
6.8,515,2,2,2,0
3.6,293,3,2,1,0
3.37,435,3,2,2,0
5.17,812,2,1,1,1
35.05456,1011,3,3,2,0
4.26,2162,2,2,1,1
6.27,900,4,2,3,0
3.825,448,4,2,2,0
6.26,789,4,2,2,0
6.25,615,3,1,1,0
5.2,647,3,1,1,0
3.83,448,4,2,2,0
3,706,3,1,1,0
3.05,173,2,1,2,0
5.49,2162,2,2,1,1
6.6,726,2,2,3,0
3.35,135,2,2,1,0
30,336,3,3,6,0
3.4,197,3,2,1,0
3.799,177,3,2,2,0
5.1125,289,3,1,1,1
3.45,1782,2,1,1,1
6,129,2,2,1,0
3.52,657,3,2,2,0
4.26,567,3,1,2,0
2.51,580,3,2,3,0
3.89,277,3,2,2,0
4.67,576,4,2,2,0
3.56,534,4,2,3,0
3.5,190,3,2,1,0
14.4,562,2,1,2,0
4.408,188,3,2,1,0
3.15,448,3,1,2,0
9.45,350,4,2,1,0
5.62,297,3,1,2,0
5.05,2804,2,1,1,1
4,628,3,1,4,0
8.35,465,2,1,1,0
3.5,558,3,2,2,0
4.565,2127,2,1,1,1
3.9,1791,1,1,1,1
5.7,111,2,1,1,1
6.175,559,4,2,2,0
8.83,259,3,1,1,0
4.2,2505,1,1,1,1
8.88,412,4,2,1,0
18,2238,3,2,2,1
3.76,312,3,1,1,0
6.5,438,2,2,1,0
2.2,593,1,1,1,0
5.1,495,4,2,2,0
3.41,532,3,1,1,0
3.58,301,3,2,2,1
3.42,193,2,1,1,0
2.38,580,3,1,2,0
3.1,805,3,1,1,0
3,510,3,1,1,0
8.7,498,5,2,2,0
3.35,311,3,1,1,0
4.05,870,1,1,1,1
15.75,493,2,3,2,0
3.1,563,3,1,1,0
3.15,547,2,2,1,1
4,481,3,2,2,0
16.65,747,5,2,5,0
4.55,539,4,2,2,0
4.3,651,2,1,1,1
4.7,2127,2,1,1,1
3.8,189,3,1,1,1
5.41,465,4,2,2,0
5.17,3003,2,2,1,1
10.5,691,4,2,2,0
3.56,134,3,2,1,1
3.08,400,4,2,2,0
3.69,533,3,2,2,0
4.1,594,4,2,2,0
14.25,327,3,2,2,0
5.1,300,3,1,1,1
5.2,1164,2,1,1,0
2.95,182,2,1,1,1
4.2,761,5,2,4,0
3.7,576,3,2,1,0
4.62,238,1,2,2,1
5.63,3003,2,2,1,1
6.15,213,4,2,2,0
3.72,494,3,1,2,0
5.2,641,3,2,2,0
3.92,408,4,1,2,0
5.5723,1218,2,1,0,1
9.89,451,3,1,3,0
14.75,881,3,2,2,0
2.75,527,3,1,2,0
3.475,1653,4,2,5,1
3.7365,385,3,2,2,0
8.7,727,3,1,2,0
4.78,536,4,2,2,0
2.8,650,4,1,3,0
5.29,1280,2,2,1,1
5.92,950,2,1,2,1
3.7,541,3,1,3,0
23.5,506,5,3,1,0
7.93,998,2,2,1,1
10.23,975,3,1,2,0
5.45,598,4,2,2,0
5.375,2076,2,1,1,1
5,448,4,2,2,0
14.2,774,3,2,2,1
4.45,580,5,2,2,0
8.33,255,2,1,1,1
21.2,816,4,3,2,0
11.57,585,3,2,2,0
3.92,628,3,1,1,0
3.855,682,5,2,2,0
4.65,575,4,2,2,0
2.55,580,3,1,1,0
8.635,90,3,1,0,0
2.01002,1614,1,1,1,1
3.3,154,3,2,1,0
3.77,508,4,2,2,0
4.1,300,3,2,1,0
16.15,457,3,2,2,0
3.83,482,1,1,1,1
15.65,223,4,3,1,0
12.8,441,3,2,1,0
5.4,201,2,1,2,1
3.87665,725,3,1,2,0
2.999,212,3,2,1,0
5.54,607,4,2,2,0
3.3,390,3,1,2,0
2.35,118,2,1,1,1
5.2,784,2,1,1,1
6.12,2238,3,2,1,1
6.05,534,3,1,1,0
4.08,697,3,1,2,0
17.7,845,4,2,4,0
5.9,672,3,1,1,0
3.315,3318,1,1,1,1
4.55,814,4,2,2,0
4.165,465,3,1,0,0
4.25,399,2,1,1,0
8.7,2230,2,2,1,1
6.36,337,3,1,1,0
9.5,683,4,2,2,0
5.92,234,3,2,1,1
3.75,154,3,2,1,1
18.65,401,4,4,2,0
4.4,921,3,2,3,0
3.52,748,3,1,4,0
6.525,515,3,2,1,1
4.259,635,3,2,2,0
6.41,624,3,1,2,0
7.95,238,3,2,2,1
8.15,569,3,1,1,0
6.89,229,3,2,2,0
8.65,337,3,2,2,0
7.7,359,2,1,1,0
3.55,326,3,2,2,0
5.22,519,4,2,2,0
2.95,269,3,1,1,1
5.458,1020,5,2,2,0
7.425,188,3,1,1,0
15,697,3,2,2,0
4.2,573,3,2,1,0
3.7,445,3,2,2,0
3.55,537,3,1,4,0
25.5,479,3,3,2,0
3,2733,3,1,1,1
3.76,448,4,2,2,0
2.8,185,2,1,1,0
3.84,634,3,2,2,0
4.115,148,2,1,1,1
3.79,629,3,2,2,0
4.62,359,4,2,2,0
4.85,639,3,2,2,0
20.61,849,3,2,1,0
5.7,1248,3,1,2,0
2.47,163,2,1,1,1
4.68,171,3,1,2,1
6.4,702,6,3,3,0
3.45,697,3,1,4,0
3.94,536,2,1,0,1
4.56,594,3,1,2,0
2.75,388,3,1,1,1
7.94,663,3,1,1,1
22.2,202,4,2,1,0
2.6,225,2,1,1,1
16.125,302,3,2,2,0
6.9,729,4,2,5,0
2.6,743,1,1,1,1
3,530,3,1,2,0
6.4,942,4,2,2,0
5.5,649,4,2,2,0
4.45,704,2,1,1,1
12.8,701,3,3,3,0
6.5,697,3,2,2,1
3.55,312,3,2,2,0
2.602,300,3,1,1,0
6.85,421,3,1,1,0
5.98,66,2,2,1,1
17.5,660,3,1,2,0
3.5,882,3,1,1,0
3.33,313,3,2,1,0
5,894,3,2,2,0
48.6,1137,4,2,2,0
3.25,366,3,2,2,0
5.66,513,2,1,2,0
3.5495,324,4,2,4,0
4.2,1463,2,1,1,1
4.601,581,2,1,1,1
4.61,2309,1,1,1,1
4.1,400,3,2,2,0
4.75,465,4,2,2,0
5.13002,170,2,1,1,1
4.1,716,4,2,2,0
3.15,141,2,1,1,0
3,685,2,1,1,1
5.74,684,3,1,1,0
21,920,5,3,6,0
3.9,848,3,2,2,0
7.4,579,3,1,1,0
6.84,2896,2,1,1,1
2.95,665,4,2,2,0
4.6,92,3,2,2,1
10.3,463,3,1,3,0
5.975,179,3,2,2,0
10.3,859,2,2,1,0
4.25,1212,2,1,1,1
4.47169,476,4,2,2,0
4.995,292,3,1,3,0
5.04,983,2,1,1,1
4.25,610,4,2,2,0
4.45,473,2,1,1,1
4.35,955,3,2,3,0
6.45,587,4,2,2,0
7,736,3,1,3,0
5.3,635,4,2,2,0
4.42,1137,3,1,1,0
3.6,812,1,1,0,1
11.5,674,4,2,2,0
3.6,615,3,1,1,0
6.5,626,3,2,1,0
8.68,341,4,2,2,0
3.2,407,3,2,2,0
3.87,721,2,1,1,1
5.85,1420,2,1,1,1
3.1,607,3,2,2,0
6.45,751,4,2,4,0
3.6,594,3,1,2,0
17.5,1128,3,1,2,1
2.83,2974,1,1,1,1
5.1,703,3,1,4,0
6.42,2238,2,2,1,0
5.21,658,5,3,2,0
4.2258,132,2,1,1,1
2.3,672,1,1,1,1
9.3,627,3,1,1,0
5.7,325,3,1,1,0
6.9,244,3,2,1,1
4.125,550,3,2,2,0
8.9,705,3,1,4,0
5.45,576,4,2,2,0
6.5,1397,2,2,1,1
3.09,734,3,1,2,0
3.35,1181,3,1,2,1
4.6,448,1,2,2,0
3.5,2238,1,1,1,1
4.5,192,3,2,2,1
8.91312,365,3,1,2,0
12,733,4,3,2,0
2.55,260,2,1,1,0
4,605,3,2,2,0
5.55,408,3,2,2,0
11.525,554,3,1,1,0
5.45,607,3,2,2,0
8.98,380,3,2,2,0
4.1,594,4,2,2,0
3.05,1635,1,1,1,1
4.4,435,4,2,2,0
5.6,1085,2,1,1,1
2.9,551,3,1,4,0
8.31,594,3,2,2,0
3.33,240,3,2,2,0
7.11,387,3,1,1,0
4.01,313,2,1,2,1
4.65,350,4,3,4,0
6.2,923,3,2,4,0
4.7,453,2,1,2,1
4.26,558,4,3,4,0
6.4,3443,2,2,1,1
2.66,197,2,2,1,1
5.91,135,2,1,1,0
11.81,648,4,2,2,0
3.69,2607,1,1,1,1
16.3,604,3,3,2,0
3.92,385,1,2,2,0
4,543,3,2,1,0
3.23,650,3,2,2,0
3.025,1265,2,2,1,0
2.65,673,1,1,1,1
4.22,870,2,1,1,1
3.73,706,2,1,1,1
4.92,739,3,2,2,0
6.25,3182,2,1,1,0
6.81,908,3,2,1,1
3.30502,530,3,1,2,0
6.68,353,3,2,1,1
5,697,3,2,2,0
7.56,3037,3,4,2,0
4.9,1820,2,1,1,1
6.25,148,2,1,1,1
6.5,859,3,1,1,1
5.91,325,2,1,1,0
9.1,479,3,1,4,0
4,549,4,2,2,0
5.36,133,2,1,2,1
10,1236,3,1,1,0
2.9,330,2,2,1,0
5.555,2321,2,2,1,1
3.85,562,4,2,2,0
5.9,362,4,2,2,0
3.27,288,3,2,2,0
2.65,309,2,1,1,1
3.42,313,3,1,1,0
3.2,183,3,2,2,1
4.325,1752,2,1,0,1
4.9,962,2,1,0,1
15.2,684,3,1,0,0
5.66,576,2,2,1,1
5.8,1001,3,1,2,0
3.4,113,2,1,1,1
4.415,989,2,1,1,1
6.5,217,4,3,1,1
16.95,550,3,2,1,0
6.3,666,3,1,2,0
23.51,591,3,2,1,0
2.4,618,4,2,2,0
2.6,350,2,1,1,0
2.6,261,2,1,1,1
10,164,2,1,1,0
3.51,420,3,2,2,0
2.925,557,3,1,4,0
9.2,613,3,2,2,0
6.45,774,3,1,2,0
7.68,557,3,1,2,0
8.83,907,4,2,2,0
4,522,3,2,2,0
7.7,170,3,1,1,0
9.7,253,3,2,2,1
3.55,133,2,2,1,0
6,1731,2,1,1,1
3.85,300,3,1,1,0
3.4,413,4,2,2,0
5.125,1000,4,2,6,0
4.45,636,4,2,2,0
34.1,270,3,2,6,0
4.26,148,2,1,1,1
3.45,1531,3,2,1,0
10.8,688,4,2,2,0
7.85,744,2,1,1,1
6.725,464,3,1,2,0
6.15,384,3,1,1,0
5.805,669,3,1,4,0
3.5,607,4,1,4,0
2.85,576,2,1,1,1
8.9,297,4,2,2,0
2.81,333,2,1,1,0
5.32,851,4,4,2,0
14,880,3,2,1,1
3.25,700,3,2,2,0
2.75,1261,1,1,1,1
25.3,761,3,1,2,0
3.45,595,1,1,1,1
9.6888,836,4,2,2,0
4.79,1280,3,1,1,1
2,456,3,2,2,0
6.215,543,3,2,4,0
18.5,2018,3,3,2,1
3,483,3,2,1,0
3.15,596,3,2,2,0
4.85,152,2,2,1,0
7.25,2896,2,2,1,1
2.64,580,3,1,2,0
2.5,378,1,1,1,1
3.4,513,4,2,2,0
2.87,705,3,1,1,1
4.58,703,3,2,2,0
3.63,1937,2,2,1,1
4.3,568,4,2,2,0
5.18,651,5,2,3,1
3.25,543,3,1,2,0
3.55,2690,2,2,1,0
5.95,907,2,2,1,1
3.4,656,3,2,2,0
4.4,515,3,2,2,0
8.55,132,3,2,2,0
5.45,1363,2,2,2,1
5.9,404,2,1,1,1
3.4,595,1,1,1,1
3.3,513,3,2,2,0
5.27,534,3,1,3,0
19.75,441,3,1,2,0
22.15,873,4,2,2,0
5,610,3,1,2,0
3.73,371,3,1,1,0
6.7,334,2,1,2,0
4.66,1363,2,1,1,1
16.8,583,4,2,2,0
22.38,2846,3,2,2,1
14.4,725,5,2,2,0
4.46,2673,1,1,1,1
4.7,575,3,1,1,0
9.3,283,3,2,2,0
6.275,951,2,1,2,1
10,557,3,1,1,0
14.05,858,3,1,1,0
3.7,149,3,1,1,0
6.35,239,2,1,3,0
5.35,925,3,1,2,0
2.8,308,3,2,2,0
6.6,467,2,1,2,0
8.3,609,3,1,3,0
4.505,349,3,2,2,0
2.975,625,3,2,2,0
2.85,673,3,1,3,0
3.71,161,3,2,2,0
7.96,1418,3,2,3,0
2.05,419,4,2,2,0
2.7,1052,1,1,1,1
4.3,411,4,2,2,0
5.15,156,2,1,2,0
4.12,3388,2,1,1,1
4.1,873,1,1,1,1
38.5,1214,4,3,2,0
8.5,620,3,2,3,0
3.25,591,1,1,1,1
5.15,322,3,2,2,0
4.475,509,4,2,2,0
3.68,1969,1,1,1,1
4.4,692,3,1,1,0
3,325,3,1,1,0
3.6,300,3,1,1,0
3.67,2105,1,1,1,1
3,352,3,2,2,0
5.88,438,3,2,2,0
3.41,784,3,2,4,0
3.4,741,3,2,2,0
3.5,668,2,1,2,0
3.36,208,2,1,2,1
12.85,860,3,2,2,0
3.2,642,3,2,2,0
3.8,550,3,2,2,0
5.85,121,2,2,1,1
2.82,624,3,2,2,0
7.05,378,2,1,2,0
5.2,641,4,2,2,0
3.96,480,4,2,2,0
13.525,189,2,1,1,0
4.65,569,4,2,2,0
3.575,959,4,2,2,0
11.1,401,5,1,0,0
5.995,1960,2,1,1,1
6.05,648,4,2,2,0
3.68,186,3,2,2,0
2.96,420,4,2,2,0
8.35,446,3,2,2,0
4.55,632,3,1,3,0
4.77,3057,1,1,2,1
13.175,386,3,2,1,0
4.6,2201,2,1,1,1
6.1,388,2,1,1,0
11.89,771,3,1,1,0
5.25,826,2,1,1,1
6.833,341,3,2,1,0
5.22,703,4,2,2,0
3.2,663,3,1,1,0
3.35,762,3,2,2,0
7.41,145,2,1,1,1
3.63,536,3,2,2,0
3.6,189,3,2,2,1
5.9,772,4,3,2,0
16.5,690,3,1,5,0
5.45,238,1,2,2,1
7.615,534,3,1,2,0
5.225,213,2,2,2,0
2.88,864,4,2,1,0
5.485,226,2,1,1,0
4.05,346,3,2,2,0
6.25,427,3,1,1,0
4.7,872,1,1,2,0
3.65,732,3,2,2,0
3.8595,311,3,2,2,0
3.4,180,3,2,2,0
3.3,187,3,2,1,1
3.55,650,3,2,2,0
3.22,648,4,2,2,0
4.75,968,2,2,1,1
3.485,2275,1,1,1,1
6.6,263,3,2,1,1
4.825,1653,4,2,5,1
4.22,533,4,1,1,0
9.35,764,3,1,5,0
4.3,400,3,2,2,0
5.05,511,4,2,2,0
12.5,697,2,1,2,0
4.28,725,2,1,1,1
4.8,603,5,2,2,0
5.5,375,4,2,2,0
6.4,2769,2,1,1,1
5.3,400,3,2,2,0
3.97,312,3,2,2,0
3.86943,393,3,2,2,0
3.25,534,3,2,3,0
10,534,2,1,2,0
4.02,482,3,2,2,0
6.45,2703,2,2,1,1
4.45,462,3,2,2,0
5.05,1136,2,2,1,1
3.9025,634,3,2,2,0
5.15,676,3,2,2,0
5.6,318,4,2,2,0
5,400,4,2,2,0
3.75,648,3,1,2,0
3,589,3,2,1,0
5,852,2,2,3,0
5.45,1226,2,1,1,1
9.2,206,2,1,1,0
4.16,400,4,2,2,0
13.5,1626,3,2,2,1
4.15,434,4,2,2,0
11.05,523,2,2,5,0
4.15,475,3,2,2,0
3.75,389,4,2,2,0
4.55,1752,2,1,0,1
3.2,2623,2,1,1,1
3.8825,581,4,1,2,0
8.025,472,2,1,1,0
2.79,484,3,1,2,0
3.3,647,3,2,3,0
4.65,646,4,2,2,0
13.65,705,3,1,1,0
3.74,399,4,2,2,0
5.25,401,4,2,2,0
6.2,1752,2,2,1,1
2.1,418,1,1,1,1
5.65,70,2,2,1,0
6.6,782,4,2,2,0
3.34,691,3,1,2,0
4.0016,619,4,2,2,0
6.15,886,3,2,1,0
4.025,575,1,1,0,1
3.35,448,3,2,2,0
5.3,611,4,2,2,0
4.32,630,3,1,4,0
4.25,338,1,1,1,1
3.34,832,1,1,1,1
5.08,789,3,1,2,0
3.6,562,3,2,2,0
2.75,580,3,1,1,0
6.75,502,3,1,2,0
18.15,292,3,2,2,0
8.075,360,2,2,2,0
3.2,781,3,1,1,0
4.731,78,2,1,1,1
22.25,922,4,3,2,0
6.73,302,3,2,1,0
5.55,169,3,2,1,1
4.38,1951,2,1,1,1
4.75,510,4,2,2,0
17.19,858,3,1,2,0
3.2,532,3,2,2,0
4.25,824,3,2,2,0
24.5,332,4,3,1,0
3.57,650,3,1,1,0
6.8,540,4,2,2,0
4.97,1126,2,1,1,1
40.65,706,5,3,6,0
2.55,396,3,1,2,0
5.15,786,1,1,1,1
2.71,270,3,1,1,1
4.4,506,4,2,2,0
3.45,595,1,1,1,1
9.755,580,4,2,2,0
3.7,688,3,1,8,0
3.3,547,2,2,1,1
7.3,1032,5,2,2,0
3.55,1646,1,1,1,1
2.325,670,2,1,1,1
2.27,154,2,1,1,1
22,676,3,2,2,0
8.7,470,3,1,1,0
14.21,663,4,2,2,0
3.82,566,4,2,2,0
8.4,685,5,2,2,0
5.2,199,2,1,2,1
5.85,1071,3,1,1,0
2.63,170,2,1,1,1
4.8,176,2,1,1,1
4.05,127,2,1,1,0
2.9,561,3,1,1,0
3.65,1958,1,1,1,1
2.87,200,3,1,2,1
4.805,151,2,1,2,1
5.25,474,4,2,2,0
3.2,831,3,1,2,0
4.82,2416,2,1,1,1
3.9368,216,4,2,2,1
6,213,2,2,2,0
6.15,700,4,2,2,0
12.5,1705,3,1,1,0
14.3,330,2,2,2,0
3.9,390,4,2,2,0
3.55,635,4,2,2,0
5.1,255,2,1,2,0
3.69002,806,2,1,1,1
3.3,1110,1,1,1,1
4,2076,1,1,1,1
3.0305,157,3,2,1,1
5.8,191,3,2,2,0
4.59,400,4,2,2,0
3.125,610,4,1,2,0
4.97,651,4,2,2,0
2.7,241,3,1,1,1
5.05,589,3,2,2,0
16.1,534,4,2,4,0
3,762,3,1,2,0
4.5,850,3,2,2,0
8.6,377,3,1,2,0
17.9,669,4,2,4,0
7.2,163,3,2,1,0
6.88888,278,3,2,1,0
6.95,694,3,1,4,0
3.625,582,4,2,2,0
3.485,3318,1,1,1,1
3.05,244,3,1,1,1
4.95,703,4,2,2,0
3.2,840,2,2,1,1
4.32,94,3,2,1,0
5.31,167,2,1,1,1
3.78,2311,1,1,1,1
3.45,424,3,2,2,0
5.55,1037,3,2,2,1
3.975,1011,1,1,1,1
3.01,1010,2,1,1,1
3.575,850,2,1,2,1
4.971,110,2,1,1,0
4.3,601,3,2,2,0
13.5,516,3,2,2,1
4,663,3,2,2,0
6,490,3,1,3,0
5.25,580,4,3,2,0
3.25,218,3,2,2,0
4.4,805,4,2,2,0
4.9,2126,2,1,1,1
3.5,566,1,1,1,1
3.7,592,4,2,2,0
8.1,850,3,2,1,0
3.625,689,3,1,2,0
3,180,2,1,1,1
4.43,666,3,2,2,0
3.68,616,4,2,2,0
6.1,266,3,1,1,1
4.16001,512,4,2,2,0
4.59,666,3,2,2,0
6.5,686,3,1,1,1
8.15,245,3,2,2,0
4.65,254,2,1,1,0
3.28,595,1,1,1,1
2.75,525,3,1,1,0
3.6,271,2,1,1,1
3.825,785,3,1,2,0
4.3,250,3,2,1,1
4.57,1827,2,1,0,1
3.2,300,3,2,1,1
7.45,687,4,1,3,0
13.09,585,4,2,4,0
4.4,705,3,1,2,0
5.35,743,3,1,1,0
10,826,5,3,2,0
5,337,3,1,4,0
3.55,213,3,2,1,0
3.825,432,3,2,2,0
3.9,1910,2,1,1,1
4.25,448,3,2,2,0
2.5,289,3,1,1,0
2.55,816,2,1,1,1
6.85,604,3,1,2,0
7.3,855,3,2,2,1
5.8,635,2,1,1,1
5.1,3003,2,2,1,1
2.75,217,3,2,1,1
7.1,1000,3,3,2,0
10.75,1890,4,2,2,1
3.05,338,3,1,2,0
9,749,5,3,3,0
3.95,330,3,2,2,0
12.4,818,4,2,4,0
4.3,1731,1,1,1,1
5.71,1278,2,1,1,1
5.26,3003,2,1,0,1
23.15,578,3,1,2,0
7.85,498,2,1,2,1
6.175,149,3,1,1,0
2.77,829,4,2,2,0
4.175,988,2,1,1,1
8.38,2230,2,2,1,1
3.85,489,3,1,1,0
4.7,1752,2,1,2,1
3.9,998,3,2,2,1
8.58,332,4,3,2,0
10.08,838,3,3,2,0
7.12,1408,2,2,1,1
3.58,525,4,2,2,0
8.65,1138,3,1,1,0
3.23,1781,2,2,2,0
5.225,748,3,2,2,0
2.98,829,3,1,4,0
3.64,665,3,2,2,0
2.62,756,2,1,1,1
3.55,1969,2,1,1,1
2.94,400,3,2,2,0
3.4,300,3,2,1,0
8.74,295,4,4,2,0
6.925,176,2,2,2,0
4.75,462,3,1,2,0
6.88,612,3,1,1,0
4.45,602,3,1,4,0
13.3,339,4,3,2,1
3,368,4,2,2,0
3.15,528,4,2,2,0
2.65,1595,1,1,1,1
2.75,198,2,1,1,0
2.95,415,3,2,2,0
6.89,207,2,2,1,0
13.05,126,2,1,1,0
2.17,108,1,1,2,1
4.85,400,3,2,2,0
3.75,553,3,2,2,0
16.75,277,4,2,2,1
5.27,450,2,2,1,1
3.9,499,4,2,2,0
8,697,4,2,2,0
3.69,524,1,1,1,1
3.45,878,1,1,1,1
5.25,827,4,2,2,0
15.5,660,3,2,2,0
5.25,830,3,1,2,0
3.8,134,3,2,1,0
33.5,535,2,3,8,0
7.85,371,3,1,1,0
13.575,244,2,1,1,0
6.4,587,4,1,2,0
6.52,257,2,2,1,0
4.4,497,4,2,2,0
3.17,300,3,2,2,0
5.1,576,4,2,2,0
7.5,1017,4,3,3,0
8.425,326,2,1,1,0
6.28,211,2,1,1,1
18,1270,2,2,2,1
2.5,142,1,1,1,1
8.65,654,3,1,2,0
3.4,388,4,2,2,0
4.55,151,2,1,1,1
5.45,712,3,2,2,0
